                                                                                                                                              10 Nov 2020 22:50:46
FOR UNFUNDED EDUCATIONAL USE ONLY
Satellite-CSIM


      Epoch (UTCG)         Mean Motion (deg/sec)    Eccentricity    Inclination (deg)    Argument of Perigee (deg)    RAAN (deg)    Mean Anomaly (deg)      BStar 
-----------------------    ---------------------    ------------    -----------------    -------------------------    ----------    ------------------    --------
4 Nov 2020 20:51:45.575                 0.062342        0.001430               97.691                       82.413        19.383               277.872    0.000085
5 Nov 2020 11:18:29.569                 0.062342        0.001431               97.691                       80.628        19.974               279.656    0.000090
5 Nov 2020 16:07:24.219                 0.062342        0.001431               97.691                       80.027        20.171               280.256    0.000092
6 Nov 2020 03:21:31.712                 0.062342        0.001431               97.691                       78.598        20.631               281.685    0.000097
6 Nov 2020 08:10:26.359                 0.062342        0.001431               97.691                       77.991        20.828               282.291    0.000104
6 Nov 2020 17:48:15.607                 0.062342        0.001432               97.691                       76.780        21.222               283.502    0.000107
7 Nov 2020 03:26:04.803                 0.062342        0.001432               97.691                       75.573        21.616               284.707    0.000117
7 Nov 2020 11:27:35.812                 0.062342        0.001432               97.691                       74.582        21.945               285.699    0.000109
7 Nov 2020 19:29:06.791                 0.062342        0.001432               97.691                       73.547        22.273               286.732    0.000111


      Time (UTCG)             x (km)         y (km)         z (km)      Magnitude (km)
6 Nov 2020 05:03:12.400    6233.071790    1978.596816    2357.826842       6951.645612
6 Nov 2020 05:03:12.500    6232.860374    1978.416087    2358.531681       6951.643715
6 Nov 2020 05:03:12.600    6232.648884    1978.235334    2359.236491       6951.641818
6 Nov 2020 05:03:12.700    6232.437319    1978.054559    2359.941274       6951.639921
6 Nov 2020 05:03:12.800    6232.225681    1977.873759    2360.646028       6951.638024
6 Nov 2020 05:03:12.900    6232.013969    1977.692936    2361.350755       6951.636127
6 Nov 2020 05:03:13.000    6231.802182    1977.512090    2362.055453       6951.634230
6 Nov 2020 05:03:13.100    6231.590322    1977.331220    2362.760123       6951.632333
6 Nov 2020 05:03:13.200    6231.378388    1977.150327    2363.464765       6951.630436
6 Nov 2020 05:03:13.300    6231.166380    1976.969410    2364.169379       6951.628540
6 Nov 2020 05:03:13.400    6230.954298    1976.788470    2364.873965       6951.626643
6 Nov 2020 05:03:13.500    6230.742141    1976.607506    2365.578522       6951.624746
6 Nov 2020 05:03:13.600    6230.529911    1976.426519    2366.283052       6951.622849
6 Nov 2020 05:03:13.700    6230.317607    1976.245509    2366.987553       6951.620953
6 Nov 2020 05:03:13.800    6230.105229    1976.064475    2367.692026       6951.619056
6 Nov 2020 05:03:13.900    6229.892777    1975.883417    2368.396471       6951.617160
6 Nov 2020 05:03:14.000    6229.680251    1975.702336    2369.100887       6951.615263
6 Nov 2020 05:03:14.100    6229.467651    1975.521232    2369.805276       6951.613366
6 Nov 2020 05:03:14.200    6229.254977    1975.340104    2370.509636       6951.611470
6 Nov 2020 05:03:14.300    6229.042229    1975.158952    2371.213968       6951.609574
6 Nov 2020 05:03:14.400    6228.829407    1974.977778    2371.918272       6951.607677
6 Nov 2020 05:03:14.500    6228.616512    1974.796579    2372.622548       6951.605781
6 Nov 2020 05:03:14.600    6228.403542    1974.615358    2373.326795       6951.603884
6 Nov 2020 05:03:14.700    6228.190498    1974.434112    2374.031014       6951.601988
6 Nov 2020 05:03:14.800    6227.977381    1974.252844    2374.735205       6951.600092
6 Nov 2020 05:03:14.900    6227.764189    1974.071552    2375.439367       6951.598196
6 Nov 2020 05:03:15.000    6227.550923    1973.890236    2376.143502       6951.596299
6 Nov 2020 05:03:15.100    6227.337584    1973.708898    2376.847607       6951.594403
6 Nov 2020 05:03:15.200    6227.124171    1973.527535    2377.551685       6951.592507
6 Nov 2020 05:03:15.300    6226.910683    1973.346149    2378.255735       6951.590611
6 Nov 2020 05:03:15.400    6226.697122    1973.164740    2378.959756       6951.588715
6 Nov 2020 05:03:15.500    6226.483487    1972.983308    2379.663748       6951.586819
6 Nov 2020 05:03:15.600    6226.269778    1972.801852    2380.367713       6951.584923
6 Nov 2020 05:03:15.700    6226.055995    1972.620372    2381.071649       6951.583027
6 Nov 2020 05:03:15.800    6225.842138    1972.438869    2381.775556       6951.581131
6 Nov 2020 05:03:15.900    6225.628207    1972.257343    2382.479436       6951.579235
6 Nov 2020 05:03:16.000    6225.414203    1972.075793    2383.183287       6951.577339
6 Nov 2020 05:03:16.100    6225.200124    1971.894220    2383.887110       6951.575444
6 Nov 2020 05:03:16.200    6224.985971    1971.712624    2384.590904       6951.573548
6 Nov 2020 05:03:16.300    6224.771745    1971.531004    2385.294670       6951.571652
6 Nov 2020 05:03:16.400    6224.557445    1971.349360    2385.998407       6951.569757
6 Nov 2020 05:03:16.500    6224.343070    1971.167694    2386.702116       6951.567861
6 Nov 2020 05:03:16.600    6224.128622    1970.986004    2387.405797       6951.565965
6 Nov 2020 05:03:16.700    6223.914100    1970.804290    2388.109449       6951.564070
6 Nov 2020 05:03:16.800    6223.699504    1970.622553    2388.813073       6951.562174
6 Nov 2020 05:03:16.900    6223.484834    1970.440793    2389.516668       6951.560279
6 Nov 2020 05:03:17.000    6223.270091    1970.259009    2390.220235       6951.558383
6 Nov 2020 05:03:17.100    6223.055273    1970.077202    2390.923774       6951.556488
6 Nov 2020 05:03:17.200    6222.840382    1969.895371    2391.627284       6951.554592
6 Nov 2020 05:03:17.300    6222.625416    1969.713517    2392.330765       6951.552697
6 Nov 2020 05:03:17.400    6222.410377    1969.531640    2393.034218       6951.550802
6 Nov 2020 05:03:17.500    6222.195264    1969.349739    2393.737643       6951.548907
6 Nov 2020 05:03:17.600    6221.980077    1969.167815    2394.441039       6951.547011
6 Nov 2020 05:03:17.700    6221.764816    1968.985868    2395.144406       6951.545116
6 Nov 2020 05:03:17.800    6221.549481    1968.803897    2395.847745       6951.543221
6 Nov 2020 05:03:17.900    6221.334073    1968.621903    2396.551056       6951.541326
6 Nov 2020 05:03:18.000    6221.118590    1968.439885    2397.254338       6951.539431
6 Nov 2020 05:03:18.100    6220.903034    1968.257845    2397.957591       6951.537536
6 Nov 2020 05:03:18.200    6220.687404    1968.075780    2398.660816       6951.535641
6 Nov 2020 05:03:18.300    6220.471700    1967.893693    2399.364013       6951.533746
6 Nov 2020 05:03:18.400    6220.255922    1967.711582    2400.067180       6951.531851
6 Nov 2020 05:03:18.500    6220.040070    1967.529447    2400.770320       6951.529956
6 Nov 2020 05:03:18.600    6219.824145    1967.347289    2401.473430       6951.528061
6 Nov 2020 05:03:18.700    6219.608145    1967.165108    2402.176512       6951.526166
6 Nov 2020 05:03:18.800    6219.392072    1966.982904    2402.879566       6951.524271
6 Nov 2020 05:03:18.900    6219.175925    1966.800676    2403.582590       6951.522377
6 Nov 2020 05:03:19.000    6218.959704    1966.618425    2404.285587       6951.520482
6 Nov 2020 05:03:19.100    6218.743409    1966.436150    2404.988554       6951.518587
6 Nov 2020 05:03:19.200    6218.527041    1966.253853    2405.691493       6951.516693
6 Nov 2020 05:03:19.300    6218.310598    1966.071531    2406.394404       6951.514798
6 Nov 2020 05:03:19.400    6218.094082    1965.889187    2407.097285       6951.512904
6 Nov 2020 05:03:19.500    6217.877492    1965.706819    2407.800138       6951.511009
6 Nov 2020 05:03:19.600    6217.660828    1965.524428    2408.502963       6951.509115
6 Nov 2020 05:03:19.700    6217.444090    1965.342013    2409.205758       6951.507220
6 Nov 2020 05:03:19.800    6217.227279    1965.159575    2409.908525       6951.505326
6 Nov 2020 05:03:19.900    6217.010394    1964.977114    2410.611264       6951.503431
6 Nov 2020 05:03:20.000    6216.793434    1964.794630    2411.313973       6951.501537
6 Nov 2020 05:03:20.100    6216.576401    1964.612122    2412.016654       6951.499643
6 Nov 2020 05:03:20.200    6216.359295    1964.429591    2412.719306       6951.497749
6 Nov 2020 05:03:20.300    6216.142114    1964.247036    2413.421930       6951.495854
6 Nov 2020 05:03:20.400    6215.924860    1964.064458    2414.124525       6951.493960
6 Nov 2020 05:03:20.500    6215.707532    1963.881857    2414.827091       6951.492066
6 Nov 2020 05:03:20.600    6215.490130    1963.699233    2415.529628       6951.490172
6 Nov 2020 05:03:20.700    6215.272654    1963.516585    2416.232136       6951.488278
6 Nov 2020 05:03:20.800    6215.055104    1963.333914    2416.934616       6951.486384
6 Nov 2020 05:03:20.900    6214.837481    1963.151219    2417.637067       6951.484490
6 Nov 2020 05:03:21.000    6214.619784    1962.968502    2418.339489       6951.482596
6 Nov 2020 05:03:21.100    6214.402013    1962.785761    2419.041883       6951.480702
6 Nov 2020 05:03:21.200    6214.184168    1962.602996    2419.744247       6951.478808
6 Nov 2020 05:03:21.300    6213.966250    1962.420209    2420.446583       6951.476914
6 Nov 2020 05:03:21.400    6213.748258    1962.237398    2421.148890       6951.475021
6 Nov 2020 05:03:21.500    6213.530192    1962.054563    2421.851168       6951.473127
6 Nov 2020 05:03:21.600    6213.312052    1961.871706    2422.553417       6951.471233
6 Nov 2020 05:03:21.700    6213.093838    1961.688825    2423.255638       6951.469339
6 Nov 2020 05:03:21.800    6212.875551    1961.505921    2423.957829       6951.467446
6 Nov 2020 05:03:21.900    6212.657190    1961.322994    2424.659992       6951.465552
6 Nov 2020 05:03:22.000    6212.438755    1961.140043    2425.362126       6951.463659
6 Nov 2020 05:03:22.100    6212.220247    1960.957069    2426.064231       6951.461765
6 Nov 2020 05:03:22.200    6212.001664    1960.774072    2426.766307       6951.459872
6 Nov 2020 05:03:22.300    6211.783008    1960.591051    2427.468354       6951.457978
6 Nov 2020 05:03:22.400    6211.564278    1960.408008    2428.170373       6951.456085
6 Nov 2020 05:03:22.500    6211.345475    1960.224940    2428.872362       6951.454192
6 Nov 2020 05:03:22.600    6211.126598    1960.041850    2429.574323       6951.452298
6 Nov 2020 05:03:22.700    6210.907646    1959.858737    2430.276254       6951.450405
6 Nov 2020 05:03:22.800    6210.688622    1959.675600    2430.978157       6951.448512
6 Nov 2020 05:03:22.900    6210.469523    1959.492439    2431.680031       6951.446619
6 Nov 2020 05:03:23.000    6210.250351    1959.309256    2432.381876       6951.444725
6 Nov 2020 05:03:23.100    6210.031105    1959.126049    2433.083691       6951.442832
6 Nov 2020 05:03:23.200    6209.811785    1958.942819    2433.785478       6951.440939
6 Nov 2020 05:03:23.300    6209.592392    1958.759566    2434.487236       6951.439046
6 Nov 2020 05:03:23.400    6209.372924    1958.576290    2435.188965       6951.437153
6 Nov 2020 05:03:23.500    6209.153384    1958.392990    2435.890665       6951.435260
6 Nov 2020 05:03:23.600    6208.933769    1958.209667    2436.592336       6951.433367
6 Nov 2020 05:03:23.700    6208.714081    1958.026321    2437.293978       6951.431474
6 Nov 2020 05:03:23.800    6208.494319    1957.842952    2437.995591       6951.429581
6 Nov 2020 05:03:23.900    6208.274483    1957.659559    2438.697174       6951.427689
6 Nov 2020 05:03:24.000    6208.054573    1957.476143    2439.398729       6951.425796
6 Nov 2020 05:03:24.100    6207.834590    1957.292704    2440.100255       6951.423903
6 Nov 2020 05:03:24.200    6207.614533    1957.109241    2440.801752       6951.422010
6 Nov 2020 05:03:24.300    6207.394403    1956.925756    2441.503219       6951.420118
6 Nov 2020 05:03:24.400    6207.174198    1956.742247    2442.204658       6951.418225
6 Nov 2020 05:03:24.500    6206.953920    1956.558715    2442.906068       6951.416333
6 Nov 2020 05:03:24.600    6206.733569    1956.375159    2443.607448       6951.414440
6 Nov 2020 05:03:24.700    6206.513143    1956.191581    2444.308799       6951.412548
6 Nov 2020 05:03:24.800    6206.292644    1956.007979    2445.010122       6951.410655
6 Nov 2020 05:03:24.900    6206.072072    1955.824354    2445.711415       6951.408763
6 Nov 2020 05:03:25.000    6205.851425    1955.640706    2446.412679       6951.406870
6 Nov 2020 05:03:25.100    6205.630705    1955.457034    2447.113914       6951.404978
6 Nov 2020 05:03:25.200    6205.409911    1955.273340    2447.815120       6951.403086
6 Nov 2020 05:03:25.300    6205.189044    1955.089622    2448.516296       6951.401193
6 Nov 2020 05:03:25.400    6204.968103    1954.905881    2449.217444       6951.399301
6 Nov 2020 05:03:25.500    6204.747088    1954.722116    2449.918562       6951.397409
6 Nov 2020 05:03:25.600    6204.526000    1954.538329    2450.619651       6951.395517
6 Nov 2020 05:03:25.700    6204.304837    1954.354518    2451.320711       6951.393625
6 Nov 2020 05:03:25.800    6204.083602    1954.170684    2452.021742       6951.391733
6 Nov 2020 05:03:25.900    6203.862292    1953.986827    2452.722744       6951.389841
6 Nov 2020 05:03:26.000    6203.640909    1953.802947    2453.423716       6951.387949
6 Nov 2020 05:03:26.100    6203.419452    1953.619043    2454.124659       6951.386057
6 Nov 2020 05:03:26.200    6203.197922    1953.435117    2454.825573       6951.384165
6 Nov 2020 05:03:26.300    6202.976318    1953.251167    2455.526458       6951.382273
6 Nov 2020 05:03:26.400    6202.754640    1953.067194    2456.227314       6951.380381
6 Nov 2020 05:03:26.500    6202.532889    1952.883197    2456.928140       6951.378490
6 Nov 2020 05:03:26.600    6202.311064    1952.699178    2457.628937       6951.376598
6 Nov 2020 05:03:26.700    6202.089165    1952.515135    2458.329705       6951.374706
6 Nov 2020 05:03:26.800    6201.867193    1952.331069    2459.030443       6951.372814
6 Nov 2020 05:03:26.900    6201.645147    1952.146980    2459.731152       6951.370923
6 Nov 2020 05:03:27.000    6201.423028    1951.962868    2460.431832       6951.369031
6 Nov 2020 05:03:27.100    6201.200835    1951.778733    2461.132483       6951.367140
6 Nov 2020 05:03:27.200    6200.978568    1951.594574    2461.833104       6951.365248
6 Nov 2020 05:03:27.300    6200.756227    1951.410393    2462.533696       6951.363357
6 Nov 2020 05:03:27.400    6200.533813    1951.226188    2463.234259       6951.361465
6 Nov 2020 05:03:27.500    6200.311326    1951.041960    2463.934793       6951.359574
6 Nov 2020 05:03:27.600    6200.088765    1950.857708    2464.635297       6951.357683
6 Nov 2020 05:03:27.700    6199.866130    1950.673434    2465.335771       6951.355791
6 Nov 2020 05:03:27.800    6199.643421    1950.489137    2466.036217       6951.353900
6 Nov 2020 05:03:27.900    6199.420639    1950.304816    2466.736633       6951.352009
6 Nov 2020 05:03:28.000    6199.197784    1950.120472    2467.437019       6951.350118
6 Nov 2020 05:03:28.100    6198.974854    1949.936105    2468.137377       6951.348227
6 Nov 2020 05:03:28.200    6198.751851    1949.751715    2468.837705       6951.346336
6 Nov 2020 05:03:28.300    6198.528775    1949.567302    2469.538003       6951.344444
6 Nov 2020 05:03:28.400    6198.305625    1949.382865    2470.238272       6951.342553
6 Nov 2020 05:03:28.500    6198.082401    1949.198406    2470.938512       6951.340662
6 Nov 2020 05:03:28.600    6197.859104    1949.013923    2471.638722       6951.338772
6 Nov 2020 05:03:28.700    6197.635733    1948.829417    2472.338903       6951.336881
6 Nov 2020 05:03:28.800    6197.412289    1948.644888    2473.039054       6951.334990
6 Nov 2020 05:03:28.900    6197.188771    1948.460336    2473.739176       6951.333099
6 Nov 2020 05:03:29.000    6196.965179    1948.275760    2474.439269       6951.331208
6 Nov 2020 05:03:29.100    6196.741514    1948.091162    2475.139332       6951.329318
6 Nov 2020 05:03:29.200    6196.517775    1947.906541    2475.839366       6951.327427
6 Nov 2020 05:03:29.300    6196.293963    1947.721896    2476.539370       6951.325536
6 Nov 2020 05:03:29.400    6196.070077    1947.537228    2477.239344       6951.323646
6 Nov 2020 05:03:29.500    6195.846118    1947.352537    2477.939290       6951.321755
6 Nov 2020 05:03:29.600    6195.622085    1947.167823    2478.639205       6951.319865
6 Nov 2020 05:03:29.700    6195.397978    1946.983086    2479.339091       6951.317974
6 Nov 2020 05:03:29.800    6195.173798    1946.798326    2480.038948       6951.316084
6 Nov 2020 05:03:29.900    6194.949545    1946.613542    2480.738775       6951.314193
6 Nov 2020 05:03:30.000    6194.725217    1946.428736    2481.438573       6951.312303
6 Nov 2020 05:03:30.100    6194.500817    1946.243906    2482.138341       6951.310413
6 Nov 2020 05:03:30.200    6194.276342    1946.059054    2482.838079       6951.308522
6 Nov 2020 05:03:30.300    6194.051795    1945.874178    2483.537788       6951.306632
6 Nov 2020 05:03:30.400    6193.827173    1945.689279    2484.237467       6951.304742
6 Nov 2020 05:03:30.500    6193.602478    1945.504357    2484.937117       6951.302852
6 Nov 2020 05:03:30.600    6193.377710    1945.319412    2485.636737       6951.300962
6 Nov 2020 05:03:30.700    6193.152868    1945.134443    2486.336328       6951.299072
6 Nov 2020 05:03:30.800    6192.927952    1944.949452    2487.035889       6951.297182
6 Nov 2020 05:03:30.900    6192.702963    1944.764438    2487.735420       6951.295292
6 Nov 2020 05:03:31.000    6192.477901    1944.579400    2488.434922       6951.293402
6 Nov 2020 05:03:31.100    6192.252765    1944.394340    2489.134394       6951.291512
6 Nov 2020 05:03:31.200    6192.027555    1944.209256    2489.833837       6951.289622
6 Nov 2020 05:03:31.300    6191.802272    1944.024149    2490.533250       6951.287732
6 Nov 2020 05:03:31.400    6191.576915    1943.839019    2491.232633       6951.285842
6 Nov 2020 05:03:31.500    6191.351485    1943.653867    2491.931986       6951.283953
