SatNAME,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16
LEMUR-2-OSCARLATOR      ,46299U,20061AD,20302.78712467,.00001929,00000-0,12037-3,0,9995,46299,97.5154,14.9205,0.0002559,102.1487,258.0029,15.10678216
SPACEBEE-21             ,46300U,20061AE,20302.45265305,.00002111,00000-0,13100-3,0,9992,46300,97.5151,14.5982,0.0002438,98.9572,261.1933,15.10785578
SPACEBEE-20             ,46301U,20061AF,20302.78356054,.00002432,00000-0,15025-3,0,9995,46301,97.5153,14.9246,0.0002378,97.6004,262.5496,15.10795974
SPACEBEE-15             ,46302U,20061AG,20302.45195985,.00002411,00000-0,14895-3,0,9995,46302,97.5150,14.5979,0.0002238,99.2814,260.8669,15.10815165
SPACEBEE-19             ,46303U,20061AH,20302.45212980,.00002022,00000-0,12556-3,0,9991,46303,97.5152,14.5992,0.0002354,98.1949,261.9548,15.10802086
SPACEBEE-18             ,46304U,20061AJ,20302.78320950,.00002506,00000-0,15471-3,0,9991,46304,97.5152,14.9245,0.0002336,97.2762,262.8734,15.10807524
SPACEBEE-10             ,46305U,20061AK,20302.78255873,.00002658,00000-0,16365-3,0,9994,46305,97.5151,14.9244,0.0002249,100.8203,259.3280,15.10847974
SPACEBEE-17             ,46306U,20061AL,20302.51797241,.00002585,00000-0,15941-3,0,9994,46306,97.5152,14.6652,0.0002334,97.8786,262.2709,15.10820110
SPACEBEE-11             ,46307U,20061AM,20302.45143192,.00002625,00000-0,16172-3,0,9990,46307,97.5150,14.5995,0.0002364,99.7049,260.4448,15.10840034
SPACEBEE-16             ,46308U,20061AN,20302.51786076,.00002621,00000-0,16156-3,0,9990,46308,97.5154,14.6658,0.0002307,97.4392,262.7100,15.10824427
SPACEBEE-12             ,46309U,20061AP,20302.51766393,.00002600,00000-0,16020-3,0,9998,46309,97.5147,14.6642,0.0002218,97.0678,263.0804,15.10835810
SPACEBEE-13             ,46310U,20061AQ,20302.45151234,.00002457,00000-0,15162-3,0,9991,46310,97.5152,14.6005,0.0002293,98.1618,261.9872,15.10830190
SPACEBEE-14             ,46311U,20061AR,20302.18639716,.00002443,00000-0,15078-3,0,9999,46311,97.5153,14.3406,0.0002285,98.1447,262.0042,15.10833301
TTU100                  ,46312U,20061AS,20302.90942016,.00001070,00000-0,68023-4,0,9994,46312,97.5145,15.0606,0.0004732,83.9067,276.2702,15.10914795
FLOCK 4V-1              ,46313U,20061AT,20302.44771602,.00001369,00000-0,86057-4,0,9993,46313,97.5145,14.6028,0.0004679,87.0748,273.1017,15.10866227
FLOCK 4V-4              ,46314U,20061AU,20302.18025790,.00000582,00000-0,38723-4,0,9998,46314,97.5143,14.3451,0.0004855,84.5754,275.6029,15.10911956
LEMUR-2-SCHMIDTFALL     ,46315U,20061AV,20302.44321369,.00002002,00000-0,12357-3,0,9992,46315,97.5154,14.6132,0.0003704,79.5126,280.6521,15.11029016
LEMUR-2-DJUPROERA       ,46316U,20061AW,20302.77348770,.00002499,00000-0,15321-3,0,9998,46316,97.5151,14.9370,0.0003836,78.2322,281.9338,15.11055875
LEMUR-2-SQUAREJAWS      ,46317U,20061AX,20302.44218385,.00002043,00000-0,12595-3,0,9996,46317,97.5152,14.6128,0.0003779,78.0130,282.1523,15.11057439
LEMUR-2-URSA-AVION      ,46318U,20061AY,20302.77200435,.00002335,00000-0,14330-3,0,9993,46318,97.5152,14.9395,0.0003817,74.7727,285.3924,15.11090139
KEPLER-2 (TARS)         ,46319U,20061AZ,20302.44145953,.00000865,00000-0,55579-4,0,9998,46319,97.5146,14.6122,0.0004044,69.9560,290.2105,15.11023670
NAPA-1                  ,46320U,20061BA,20302.90208092,.00000530,00000-0,35451-4,0,9991,46320,97.5145,15.0705,0.0004154,63.0558,297.1096,15.11090155
FLOCK 4V-2              ,46321U,20061BB,20302.44801993,.00000550,00000-0,36882-4,0,9991,46321,97.5146,14.6037,0.0004725,86.8710,273.3061,15.10832943
FLOCK 4V-3              ,46322U,20061BC,20302.44619186,.00001570,00000-0,98041-4,0,9991,46322,97.5147,14.6042,0.0004746,84.9445,275.2327,15.10909676
STARLINK-1734           ,46325U,20062A,20302.83335648,-.01084668,00000-0,-14161-1,0,9996,46325,53.0013,150.1944,0.0001424,39.6767,300.9136,15.60616900
STARLINK-1654           ,46326U,20062B,20302.58334491,.00030315,00000-0,20922-2,0,9994,46326,53.0019,166.8806,0.0001530,89.6488,15.0734,15.05554707
STARLINK-1673           ,46327U,20062C,20302.83335648,-.00030860,00000-0,-21080-2,0,9991,46327,52.9930,165.8123,0.0001372,63.4272,65.1724,15.05580434
STARLINK-1686           ,46328U,20062D,20302.58334491,.00053949,00000-0,59142-3,0,9991,46328,52.9989,159.6457,0.0002376,310.8098,52.2629,15.62737544
STARLINK-1695           ,46329U,20062E,20302.58334491,.00052201,00000-0,57316-3,0,9993,46329,52.9996,158.9024,0.0001858,46.0658,318.7361,15.62711665
STARLINK-1710           ,46330U,20062F,20302.83335648,-.00003551,00000-0,-32959-4,0,9991,46330,52.9985,158.4413,0.0002090,39.2054,287.4359,15.62744522
STARLINK-1719           ,46331U,20062G,20302.58334491,.00034626,00000-0,23844-2,0,9995,46331,53.0028,166.8894,0.0001395,76.4022,298.3323,15.05573496
STARLINK-1721           ,46332U,20062H,20302.58334491,.00033277,00000-0,22925-2,0,9996,46332,52.9996,166.8978,0.0001424,71.9374,248.8368,15.05576046
STARLINK-1723           ,46333U,20062J,20302.58334491,.00026075,00000-0,18022-2,0,9998,46333,52.9989,166.9019,0.0001233,79.4655,151.3105,15.05578431
STARLINK-1725           ,46334U,20062K,20302.58334491,.00054539,00000-0,59812-3,0,9998,46334,52.9987,159.6619,0.0001959,46.7982,309.9292,15.62723479
STARLINK-1727           ,46335U,20062L,20302.58334491,.00032546,00000-0,22439-2,0,9997,46335,53.0049,166.8562,0.0001572,75.3483,353.3975,15.05557963
STARLINK-1738           ,46336U,20062M,20302.83335648,-.00071738,00000-0,-78270-3,0,9994,46336,52.9998,156.9662,0.0001777,34.1322,288.2808,15.62810859
STARLINK-1750           ,46337U,20062N,20302.58334491,-.00046271,00000-0,-50206-3,0,9995,46337,52.9990,158.9377,0.0001668,46.2364,300.7679,15.62767102
STARLINK-1752           ,46338U,20062P,20302.58334491,.00027359,00000-0,18910-2,0,9995,46338,52.9896,166.9512,0.0001508,79.5526,61.1999,15.05552104
STARLINK-1757           ,46339U,20062Q,20302.83335648,-.00002322,00000-0,-19540-4,0,9996,46339,52.9986,158.4206,0.0001846,26.8675,298.5164,15.62728646
STARLINK-1759           ,46340U,20062R,20302.58334491,.00029938,00000-0,20654-2,0,9991,46340,53.0004,166.9004,0.0001503,80.6487,204.0577,15.05575878
STARLINK-1760           ,46341U,20062S,20302.83335648,-.00004016,00000-0,-38023-4,0,9998,46341,52.9988,158.4396,0.0001830,32.2901,295.6501,15.62756570
STARLINK-1762           ,46342U,20062T,20302.58334491,-.00020617,00000-0,-13993-2,0,9998,46342,53.0026,166.8882,0.0001248,83.0855,273.6616,15.05597463
STARLINK-1764           ,46343U,20062U,20302.83335648,-.00003098,00000-0,-28001-4,0,9994,46343,52.9997,157.7198,0.0001832,44.3666,267.4360,15.62750078
STARLINK-1765           ,46344U,20062V,20302.83335648,-.00005999,00000-0,-59760-4,0,9993,46344,52.9980,157.6855,0.0001729,36.0728,293.5488,15.62736358
STARLINK-1767           ,46345U,20062W,20302.58334491,.00028638,00000-0,19763-2,0,9991,46345,53.0000,166.9003,0.0001295,73.0672,193.6614,15.05586841
STARLINK-1546           ,46346U,20062X,20302.58334491,.00060795,00000-0,66575-3,0,9996,46346,52.9989,159.5789,0.0001654,34.9493,354.1940,15.62716385
STARLINK-1547           ,46347U,20062Y,20302.83335648,-.00005779,00000-0,-57330-4,0,9993,46347,52.9986,158.4042,0.0001818,40.8296,305.5375,15.62744475
STARLINK-1553           ,46348U,20062Z,20302.58334491,.00054078,00000-0,59300-3,0,9993,46348,52.9990,159.6524,0.0001844,39.1855,322.0540,15.62729993
STARLINK-1575           ,46349U,20062AA,20302.58334491,.00055050,00000-0,60366-3,0,9999,46349,52.9989,159.6079,0.0001804,44.9545,336.5972,15.62722541
STARLINK-1617           ,46350U,20062AB,20302.83335648,-.00031730,00000-0,-21685-2,0,9995,46350,53.0242,165.6275,0.0001865,76.0804,322.5880,15.05576018
STARLINK-1646           ,46351U,20062AC,20302.83335648,-.00014320,00000-0,-15071-3,0,9995,46351,52.9989,157.7095,0.0001751,29.7106,286.5699,15.62769729
STARLINK-1653           ,46352U,20062AD,20302.83335648,-.00004506,00000-0,-43376-4,0,9991,46352,52.9990,158.4303,0.0001835,29.2365,296.7771,15.62760117
STARLINK-1656           ,46353U,20062AE,20302.58334491,.00025305,00000-0,17498-2,0,9991,46353,52.9853,166.9842,0.0001686,80.5543,114.1446,15.05576882
STARLINK-1657           ,46354U,20062AF,20302.58334491,.00026916,00000-0,18601-2,0,9998,46354,52.9989,166.8992,0.0001818,79.8886,168.7694,15.05566276
STARLINK-1661           ,46355U,20062AG,20302.58334491,-.00013016,00000-0,-87538-3,0,9994,46355,53.0024,166.8892,0.0001632,76.4662,316.2510,15.05594968
STARLINK-1665           ,46356U,20062AH,20302.58334491,.00033692,00000-0,23209-2,0,9999,46356,53.0024,166.8886,0.0001489,83.4309,255.3160,15.05573733
STARLINK-1666           ,46357U,20062AJ,20302.83335648,-.00069613,00000-0,-75947-3,0,9994,46357,52.9982,158.4307,0.0001898,37.5405,293.5778,15.62799526
STARLINK-1690           ,46358U,20062AK,20302.83335648,-.00028977,00000-0,-19769-2,0,9992,46358,53.0137,165.6925,0.0001765,77.6149,284.9044,15.05595047
STARLINK-1707           ,46359U,20062AL,20302.83335648,-.00095993,00000-0,-10534-2,0,9996,46359,52.9984,158.3848,0.0001477,37.5576,313.9714,15.62788685
STARLINK-1713           ,46360U,20062AM,20302.83335648,-.00004185,00000-0,-39869-4,0,9995,46360,52.9996,157.6607,0.0001809,28.8880,312.4113,15.62763134
STARLINK-1722           ,46361U,20062AN,20302.83335648,.00001373,00000-0,20923-4,0,9991,46361,52.9988,158.3759,0.0002081,22.7775,331.3075,15.62642852
STARLINK-1726           ,46362U,20062AP,20302.83335648,-.00005859,00000-0,-58190-4,0,9994,46362,52.9994,157.6699,0.0001999,35.3818,300.8419,15.62749535
STARLINK-1739           ,46363U,20062AQ,20302.83335648,-.00015654,00000-0,-16528-3,0,9997,46363,52.9980,158.4078,0.0001781,36.4090,302.3167,15.62776112
STARLINK-1763           ,46364U,20062AR,20302.58334491,.00051896,00000-0,56944-3,0,9997,46364,52.9992,158.9072,0.0001517,45.8347,320.4516,15.62731625
STARLINK-1550           ,46365U,20062AS,20302.58334491,.00053890,00000-0,59110-3,0,9992,46365,52.9983,159.6060,0.0001702,37.3772,342.8834,15.62724868
STARLINK-1651           ,46366U,20062AT,20302.58334491,.00054059,00000-0,59282-3,0,9991,46366,52.9989,159.6035,0.0001608,38.5426,346.8169,15.62729440
STARLINK-1652           ,46367U,20062AU,20302.58334491,.00031215,00000-0,21536-2,0,9991,46367,53.0016,166.8985,0.0001589,79.2071,223.5541,15.05553402
STARLINK-1658           ,46368U,20062AV,20302.58334491,.00054641,00000-0,59933-3,0,9993,46368,52.9986,159.6524,0.0001573,58.1256,301.7721,15.62719283
STARLINK-1662           ,46369U,20062AW,20302.83335648,-.00005699,00000-0,-56413-4,0,9999,46369,52.9990,158.4324,0.0002094,29.9791,299.8678,15.62759510
STARLINK-1670           ,46370U,20062AX,20302.83335648,-.00002247,00000-0,-18716-4,0,9991,46370,52.9994,157.7190,0.0001925,29.2669,285.7242,15.62727263
STARLINK-1688           ,46371U,20062AY,20302.83335648,-.00005362,00000-0,-52810-4,0,9996,46371,52.9991,157.7029,0.0001764,33.3230,286.7880,15.62723979
STARLINK-1689           ,46372U,20062AZ,20302.58334491,-.00023948,00000-0,-16291-2,0,9995,46372,53.0051,166.8755,0.0001936,83.9903,326.7353,15.05599109
STARLINK-1691           ,46373U,20062BA,20302.83335648,-.00005073,00000-0,-49602-4,0,9992,46373,52.9993,157.6898,0.0002249,29.8818,295.3016,15.62743988
STARLINK-1711           ,46374U,20062BB,20302.83335648,.00000645,00000-0,12900-4,0,9992,46374,52.9981,158.4064,0.0001837,37.2528,302.7489,15.62727085
STARLINK-1724           ,46375U,20062BC,20302.83335648,-.00005711,00000-0,-56542-4,0,9994,46375,52.9986,158.3753,0.0002149,35.9103,319.3557,15.62758473
STARLINK-1742           ,46376U,20062BD,20302.83335648,-.00006205,00000-0,-62002-4,0,9992,46376,52.9987,158.3818,0.0001841,39.9485,310.2230,15.62738328
STARLINK-1745           ,46377U,20062BE,20302.58334491,.00052897,00000-0,58071-3,0,9996,46377,52.9991,158.8914,0.0001793,30.1342,339.9964,15.62710202
STARLINK-1751           ,46378U,20062BF,20302.83335648,-.00007460,00000-0,-75726-4,0,9995,46378,52.9998,157.6481,0.0001715,53.7744,291.3059,15.62745358
STARLINK-1756           ,46379U,20062BG,20302.58334491,.00055728,00000-0,61086-3,0,9994,46379,52.9992,159.6264,0.0002564,20.4525,347.0863,15.62725979
STARLINK-1758           ,46380U,20062BH,20302.58334491,.00054195,00000-0,59437-3,0,9990,46380,52.9987,159.6380,0.0001588,42.5594,322.4849,15.62725793
STARLINK-1768           ,46381U,20062BJ,20302.83335648,-.00005398,00000-0,-53162-4,0,9997,46381,52.9991,158.3765,0.0002009,43.1891,314.6210,15.62740607
STARLINK-1769           ,46382U,20062BK,20302.58334491,.00054114,00000-0,59374-3,0,9993,46382,52.9994,158.8825,0.0001751,47.0491,328.1630,15.62714957
STARLINK-1770           ,46383U,20062BL,20302.83335648,-.00000144,00000-0,92924-5,0,9992,46383,52.9935,165.8088,0.0001393,80.8963,11.6322,15.05581713
STARLINK-1771           ,46384U,20062BM,20302.83335648,-.00000158,00000-0,83086-5,0,9997,46384,52.9958,165.8053,0.0001385,84.2438,350.2847,15.05581937
GAOFEN 11-2             ,46396U,20064A,20302.90745296,.00053152,26676-5,24675-3,0,9994,46396,97.3317,54.9342,0.0304145,346.3131,124.7516,15.39012372
JILIN-01 GAOFEN 3B      ,46454U,20065A,20302.81779205,.00000680,00000-0,46989-4,0,9996,46454,97.5334,357.6858,0.0015039,128.6159,322.9167,15.08948059
JILIN-01 GAOFEN 3C      ,46455U,20065B,20302.87877453,.00000395,00000-0,28720-4,0,9993,46455,97.5280,357.7422,0.0014107,134.0469,341.1939,15.09279905
JILIN-01 GAOFEN 3D      ,46456U,20065C,20302.80763824,.00000378,00000-0,27612-4,0,9993,46456,97.5376,357.7267,0.0014032,133.5638,318.7913,15.09300872
JILIN-01 GAOFEN 3E      ,46457U,20065D,20302.80668354,.00000359,00000-0,26383-4,0,9999,46457,97.5331,357.7036,0.0013848,136.6508,315.8280,15.09334818
JILIN-01 GAOFEN 3F      ,46458U,20065E,20302.60533464,.00000321,00000-0,23914-4,0,9997,46458,97.5259,357.4773,0.0015049,138.4798,325.5305,15.09493408
JILIN-01 GAOFEN 3G      ,46459U,20065F,20302.86056284,.00000278,00000-0,21220-4,0,9995,46459,97.5385,357.8013,0.0015170,137.6385,275.2059,15.09510079
JILIN-01 GAOFEN 3H      ,46460U,20065G,20302.87177440,.00000278,00000-0,21247-4,0,9995,46460,97.5274,357.7499,0.0015823,137.1739,340.4863,15.09535474
JILIN-01 GAOFEN 3I      ,46461U,20065H,20302.85952446,.00000259,00000-0,20018-4,0,9995,46461,97.5369,357.7919,0.0015939,137.3752,275.5455,15.09546039
JILIN-01 GAOFEN 3J      ,46462U,20065J,20302.86690054,.00000263,00000-0,20225-4,0,9996,46462,97.5314,357.7782,0.0016171,138.5479,332.4105,15.09660162
HAIYANG-2C              ,46469U,20066A,20302.29512707,-.00000082,00000-0,-43545-6,0,9992,46469,65.9969,298.9799,0.0009831,236.1872,123.8283,13.83373338
HJ-2A                   ,46478U,20067A,20302.76984863,.00000052,00000-0,15258-4,0,9994,46478,98.0444,17.9063,0.0018130,264.0050,95.9091,14.75720695
HJ-2B                   ,46479U,20067B,20302.74638513,.00000107,00000-0,22669-4,0,9996,46479,98.0460,17.9427,0.0023663,269.7666,90.0828,14.76915534
GONETS-M 17             ,46486U,20068A,20302.75466068,.00000010,00000-0,00000+0,0,9993,46486,82.5010,187.3522,0.0013056,194.8088,165.2608,12.41044272
GONETS-M 18             ,46487U,20068B,20302.73914471,.00000010,00000-0,00000+0,0,9998,46487,82.4968,187.3227,0.0013463,201.5886,158.4628,12.41646813
GONETS-M 19             ,46488U,20068C,20302.48077639,.00000010,00000-0,00000+0,0,9997,46488,82.4998,187.4694,0.0012886,217.6182,142.3961,12.42893263
MEZNSAT                 ,46489U,20068D,20302.56110552,.00001556,00000-0,11799-3,0,9996,46489,97.6698,235.7834,0.0019709,135.8961,224.3833,15.03573324
YARILO 1                ,46490U,20068E,20302.62864158,.00001750,00000-0,13232-3,0,9993,46490,97.6688,235.8468,0.0019584,138.1719,222.1003,15.03525453
YARILO 2                ,46491U,20068F,20302.62938042,.00001705,00000-0,12914-3,0,9994,46491,97.6688,235.8464,0.0019180,138.8466,221.4206,15.03489012
DEKART                  ,46493U,20068H,20302.56387531,.00001357,00000-0,10391-3,0,9990,46493,97.6689,235.7789,0.0019302,140.7291,219.5348,15.03426785
NORBI                   ,46494U,20068J,20302.63227613,.00001581,00000-0,12058-3,0,9994,46494,97.6700,235.8421,0.0018851,141.4378,218.8199,15.03335170
SALSAT                  ,46495U,20068K,20302.56760410,.00001376,00000-0,10590-3,0,9995,46495,97.6688,235.7741,0.0017450,133.9154,226.3537,15.03235017
ICEYE-X7                ,46496U,20068L,20302.60643845,.00001102,00000-0,86517-4,0,9993,46496,97.6654,235.7893,0.0016311,138.6635,32.3501,15.02866251
ICEYE-X6                ,46497U,20068M,20302.60707347,.00000986,00000-0,78013-4,0,9993,46497,97.6676,235.7973,0.0016140,138.5745,33.2290,15.02840179
KEPLER-5 (AMIDALA)      ,46498U,20068N,20302.38634983,-.00000059,00000-0,14527-6,0,9998,46498,97.6653,235.5500,0.0013510,144.6788,215.5335,15.02279855
KEPLER-4 (ANTILLES)     ,46499U,20068P,20302.25410391,-.00000061,00000-0,39303-8,0,9994,46499,97.6650,235.4183,0.0013239,145.9552,214.2525,15.02230231
LEMUR-2-SLICERS         ,46500U,20068Q,20302.45470779,.00000547,00000-0,46083-4,0,9992,46500,97.6661,235.6126,0.0012431,143.1920,217.0157,15.02208246
LEMUR-2-DAYWZAGOODDAY   ,46501U,20068R,20302.58888458,.00000376,00000-0,33127-4,0,9999,46501,97.6673,235.7466,0.0012510,143.0136,217.1975,15.02157387
LEMUR-2-SUSURRUS        ,46502U,20068S,20302.39084944,.00000703,00000-0,58063-4,0,9997,46502,97.6665,235.5453,0.0012126,144.6327,215.5702,15.02072999
LEMUR-2-NICHOL          ,46503U,20068T,20302.59177510,.00000284,00000-0,26254-4,0,9993,46503,97.6670,235.7408,0.0012077,143.3766,216.8287,15.02013903
FLOCK 4V-16             ,46527U,20061BD,20302.16795622,.00000812,00000-0,47539-4,0,9991,46527,97.4665,14.2626,0.0009914,43.7585,316.4430,15.14563332
FLOCK 4V-15             ,46528U,20061BE,20302.79663979,.00000986,00000-0,54627-4,0,9998,46528,97.4622,14.9399,0.0004583,76.7120,283.4623,15.16081674
FLOCK 4V-17             ,46529U,20061BF,20302.47273989,.00000893,00000-0,50037-4,0,9990,46529,97.4592,14.6010,0.0004552,65.8052,294.3656,15.15921333
CYGNUS NG-14            ,46530U,20069A,20302.54883659,.00001783,00000-0,40043-4,0,9994,46530,51.6458,48.5840,0.0001737,71.0418,294.9082,15.49346667
STARLINK-1644           ,46532U,20070A,20302.58334491,.00060701,00000-0,66502-3,0,9999,46532,53.0004,333.3909,0.0001452,55.6428,17.3325,15.62705572
STARLINK-1648           ,46533U,20070B,20302.58334491,.00070242,00000-0,76734-3,0,9999,46533,52.9997,333.3482,0.0001181,57.2483,37.4091,15.62718798
STARLINK-1659           ,46534U,20070C,20302.83335648,-.00047250,00000-0,-51259-3,0,9993,46534,52.9988,332.1675,0.0001058,60.4855,342.3763,15.62782453
STARLINK-1663           ,46535U,20070D,20302.58334491,.00067719,00000-0,74130-3,0,9994,46535,53.0002,333.3757,0.0001360,57.5086,21.9242,15.62681077
STARLINK-1668           ,46536U,20070E,20302.83335648,.00022294,00000-0,24839-3,0,9998,46536,53.0011,332.1509,0.0001101,62.9608,345.0815,15.62778100
STARLINK-1672           ,46537U,20070F,20302.83335648,-.00007475,00000-0,-75936-4,0,9990,46537,52.9977,332.1182,0.0001222,64.9550,358.3929,15.62730654
STARLINK-1678           ,46538U,20070G,20302.83335648,.00024490,00000-0,27297-3,0,9991,46538,53.0009,332.1587,0.0000921,56.8508,348.6602,15.62706511
STARLINK-1684           ,46539U,20070H,20302.58334491,-.00001057,00000-0,-57145-5,0,9992,46539,52.9987,333.3605,0.0001245,66.4437,19.1315,15.62752322
STARLINK-1685           ,46540U,20070J,20302.58334491,-.00383200,00000-0,-34901-2,0,9999,46540,52.9899,333.0366,0.0004875,276.0585,319.2392,15.68371538
STARLINK-1687           ,46541U,20070K,20302.58334491,-.00919300,00000-0,-88854-2,0,9992,46541,52.9887,331.8366,0.0001355,62.0516,24.9098,15.68135293
STARLINK-1692           ,46542U,20070L,20302.58334491,.00065712,00000-0,71927-3,0,9994,46542,53.0001,333.3604,0.0001690,60.9231,26.2114,15.62695368
STARLINK-1693           ,46543U,20070M,20302.58334491,.00070669,00000-0,77248-3,0,9994,46543,53.0008,333.3554,0.0001344,63.2407,28.9126,15.62700546
STARLINK-1694           ,46544U,20070N,20302.83335648,.00036355,00000-0,40296-3,0,9995,46544,52.9985,332.1666,0.0001702,72.4926,329.6957,15.62632638
STARLINK-1696           ,46545U,20070P,20302.58334491,.05794300,00000-0,53796-1,0,9996,46545,52.9885,333.3649,0.0000463,305.0251,131.6344,15.62619426
