SatNAME,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16
NEXUS (FO-99)           ,43937U,19003F,20303.58708568,.00001964,00000-0,81492-4,0,9992,43937,97.2110,349.7167,0.0025541,109.2492,251.1512,15.24715165
ALE-1                   ,43938U,19003G,20303.41124847,.00006131,00000-0,24273-3,0,9991,43938,97.2209,350.0793,0.0026013,112.6811,247.7182,15.25467150
AOBA VELOX-IV           ,43940U,19003J,20303.60888935,.00002950,00000-0,11819-3,0,9997,43940,97.2130,350.2056,0.0025234,107.6176,252.7822,15.25507569
LINGQUE 1A              ,43942U,19005A,20303.87742914,.00008696,00000-0,42634-3,0,9998,43942,97.5117,40.1580,0.0016224,216.1141,266.6865,15.18253659
JILIN-01-09             ,43943U,19005B,20303.83197534,.00000440,00000-0,29250-4,0,9996,43943,97.5102,37.0907,0.0013644,211.3950,298.2798,15.12162905
XIAOXIANG 3             ,43944U,19005C,20303.85293146,.00001708,00000-0,10082-3,0,9995,43944,97.5098,37.3375,0.0012001,210.0331,292.9005,15.12828402
JILIN-01-10             ,43946U,19005E,20303.66470938,.00000804,00000-0,50224-4,0,9991,43946,97.5105,36.9774,0.0019093,206.3635,289.9579,15.12165906
CATSAT-2                ,44029U,98067PV,20303.44854837,.00046042,00000-0,36320-3,0,9993,44029,51.6394,354.5552,0.0002264,283.4141,76.6604,15.70935261
DELPHINI                ,44030U,98067PW,20303.41611909,.00054036,00000-0,39154-3,0,9993,44030,51.6336,351.8915,0.0001705,297.2979,62.7846,15.72883396
UNITE                   ,44031U,98067PX,20303.80740259,.00018834,00000-0,19854-3,0,9999,44031,51.6389,3.6744,0.0001629,235.4180,124.6661,15.64288020
CATSAT-1                ,44033U,98067PZ,20303.44846738,.00054820,00000-0,43130-3,0,9999,44033,51.6395,354.5643,0.0002191,282.4562,77.6190,15.70924315
HELLAS-SAT 4 & SGS-1    ,44034U,19007A,20303.43744671,.00000152,00000-0,00000-0,0,9994,44034,0.0677,121.5280,0.0005834,47.3999,65.7977,1.00271653 
GSAT-31                 ,44035U,19007B,20303.51109862,.00000125,00000-0,00000-0,0,9991,44035,0.0400,276.5241,0.0005091,314.9736,38.6921,1.00275093 
2018-092C               ,44041U,18092C,20303.76036375,.00002298,00000-0,70314-4,0,9998,44041,51.6404,102.7342,0.0004199,106.8379,20.6861,15.38264867
2018-092D               ,44042U,18092D,20303.73198905,.00002396,00000-0,73135-4,0,9997,44042,51.6390,103.2918,0.0003954,106.9988,13.8639,15.38147499
CHEFSAT 2               ,44044U,18092E,20303.49769594,.00007022,00000-0,18941-3,0,9994,44044,51.6372,107.9100,0.0011009,92.1691,268.0554,15.38889629
EGYPTSAT-A (MISRSAT-A)  ,44047U,19008A,20303.84238732,.00000038,00000-0,13880-4,0,9997,44047,98.0223,6.1153,0.0001280,94.9787,265.1555,14.72319473
NUSANTARA SATU          ,44048U,19009A,20303.38711155,-.00000235,00000-0,00000-0,0,9999,44048,0.0198,241.1713,0.0002224,327.5150,114.8507,1.00270942 
ONEWEB-0012             ,44057U,19010A,20303.91667824,.00048302,00000-0,11636+0,0,9995,44057,87.9110,307.5060,0.0001874,94.3591,187.1450,13.21791157
ONEWEB-0010             ,44058U,19010B,20303.91667824,.00048469,00000-0,11676+0,0,9994,44058,87.9112,307.5097,0.0002169,93.1481,180.7814,13.21791356
ONEWEB-0008             ,44059U,19010C,20303.91667824,.00048133,00000-0,11596+0,0,9994,44059,87.9117,307.5140,0.0001923,92.4698,196.6958,13.21788128
ONEWEB-0007             ,44060U,19010D,20303.91667824,.00048601,00000-0,11708+0,0,9991,44060,87.9109,307.5071,0.0001783,87.1299,179.3642,13.21790071
ONEWEB-0006             ,44061U,19010E,20303.91667824,.00048727,00000-0,11739+0,0,9995,44061,87.9115,307.5138,0.0001949,91.6095,167.6099,13.21785104
ONEWEB-0011             ,44062U,19010F,20303.83335648,.00032858,00000-0,79277-1,0,9994,44062,87.9119,307.5366,0.0001624,97.9887,117.5445,13.21793847
S5                      ,44065U,19009D,20303.38533466,-.00000090,00000-0,00000-0,0,9994,44065,1.3406,93.4440,0.0002323,74.8542,285.7368,0.99334126 
CHINASAT 6C (ZX 6C)     ,44067U,19012A,20303.53521557,-.00000337,00000-0,00000-0,0,9999,44067,0.0739,260.5494,0.0003285,347.5135,112.9683,1.00271012 
WGS 10 (USA 291)        ,44071U,19014A,20303.75466080,.00000048,00000-0,00000+0,0,9996,44071,0.1238,95.5158,0.0000779,133.8566,141.2123,1.00272266 
PRISMA                  ,44072U,19015A,20303.83762626,-.00000052,00000-0,00000+0,0,9998,44072,97.8491,16.6216,0.0001537,85.6793,274.4599,14.83670304
R3D2                    ,44073U,19016A,20303.73684624,.00037206,00000-0,48297-3,0,9994,44073,39.5122,113.9278,0.0003962,172.0552,188.0316,15.57992639
TIANLIAN 2-01           ,44076U,19017A,20303.38244082,-.00000139,00000-0,00000-0,0,9992,44076,1.6935,285.0913,0.0032996,221.1163,109.7129,1.00271092 
EMISAT                  ,44078U,19018A,20303.73381194,-.00000023,00000-0,59443-5,0,9992,44078,98.3106,358.2879,0.0017857,310.4325,49.5302,14.43723366
FLOCK 4A-1              ,44079U,19018B,20303.70280194,.00002778,00000-0,11973-3,0,9990,44079,97.3944,2.4283,0.0013667,57.0132,303.2416,15.23331526
FLOCK 4A-2              ,44080U,19018C,20303.73070566,.00004426,00000-0,18901-3,0,9995,44080,97.3949,2.4179,0.0013852,57.3688,302.8883,15.23311696
FLOCK 4A-3              ,44081U,19018D,20303.77460631,.00003775,00000-0,16145-3,0,9990,44081,97.3945,2.4949,0.0014053,58.6524,301.6086,15.23354774
FLOCK 4A-4              ,44082U,19018E,20303.75327390,.00002790,00000-0,12027-3,0,9994,44082,97.3951,2.5453,0.0014123,59.1450,301.1174,15.23315829
ASTROCAST 0.2           ,44083U,19018F,20303.69982275,.00001204,00000-0,55956-4,0,9995,44083,97.4063,2.7881,0.0014584,65.2760,294.9992,15.21808311
LEMUR-2-JOHANLORAN      ,44084U,19018G,20303.13732625,.00004273,00000-0,18006-3,0,9990,44084,97.3965,2.2038,0.0014433,63.1619,297.1092,15.23783097
LEMUR-2-BEAUDACIOUS     ,44085U,19018H,20303.43363136,.00003651,00000-0,15594-3,0,9999,44085,97.3962,2.4143,0.0014483,63.0268,297.2446,15.23416738
LEMUR-2-ELHAM           ,44086U,19018J,20303.27077234,.00004090,00000-0,17128-3,0,9996,44086,97.3972,2.5257,0.0014534,63.4492,296.8233,15.24014203
LEMUR-2-VICTOR-ANDREW   ,44087U,19018K,20303.25667106,.00004371,00000-0,18267-3,0,9995,44087,97.3973,2.5468,0.0014364,64.1287,296.1429,15.24048272
FLOCK 4A-17             ,44088U,19018L,20303.75779134,.00001851,00000-0,80827-4,0,9998,44088,97.3954,2.7318,0.0014799,63.0204,297.2542,15.23299655
FLOCK 4A-18             ,44089U,19018M,20303.69603434,.00001341,00000-0,59396-4,0,9992,44089,97.3954,2.6734,0.0014814,63.8066,296.4692,15.23283760
FLOCK 4A-19             ,44090U,19018N,20303.72739569,.00003927,00000-0,16782-3,0,9990,44090,97.3957,2.7672,0.0014710,64.4605,295.8151,15.23347729
FLOCK 4A-7              ,44093U,19018R,20303.78483380,.00004232,00000-0,18058-3,0,9994,44093,97.3969,2.9109,0.0012361,67.8653,292.3894,15.23382595
FLOCK 4A-6              ,44094U,19018S,20303.77733772,.00003883,00000-0,16609-3,0,9998,44094,97.3964,2.8886,0.0012448,68.8931,291.3635,15.23350990
FLOCK 4A-5              ,44095U,19018T,20303.61907502,.00004098,00000-0,17522-3,0,9990,44095,97.3965,2.8011,0.0012570,69.8675,290.3914,15.23333922
FLOCK 4A-11             ,44096U,19018U,20303.74297672,.00001481,00000-0,65287-4,0,9990,44096,97.3962,2.9419,0.0012737,70.6291,289.6322,15.23291752
FLOCK 4A-10             ,44097U,19018V,20303.68077568,.00003250,00000-0,13951-3,0,9990,44097,97.3964,2.8538,0.0012786,71.7017,288.5610,15.23346603
FLOCK 4A-9              ,44098U,19018W,20303.73845311,.00002711,00000-0,11686-3,0,9990,44098,97.3966,2.9547,0.0012905,72.7384,287.5264,15.23353500
FLOCK 4A-16             ,44099U,19018X,20303.73526521,.00001957,00000-0,85313-4,0,9990,44099,97.3957,2.9173,0.0013050,72.7386,287.5278,15.23295319
FLOCK 4A-15             ,44100U,19018Y,20303.71547455,.00005418,00000-0,23016-3,0,9997,44100,97.3964,2.9475,0.0013110,74.1146,286.1535,15.23399355
FLOCK 4A-14             ,44101U,19018Z,20303.70064886,.00000999,00000-0,44554-4,0,9999,44101,97.3952,3.0846,0.0013013,75.6935,284.5746,15.23660777
FLOCK 4A-13             ,44102U,19018AA,20303.72315062,.00003897,00000-0,16651-3,0,9993,44102,97.3960,2.9132,0.0013640,75.2548,285.0199,15.23370584
AISTECHSAT-3            ,44103U,19018AB,20303.78123218,.00001372,00000-0,60494-4,0,9991,44103,97.3939,3.1220,0.0015025,77.2513,61.8274,15.23387336
AIS & APRS & ARIS & R/B ,44104U,19018AC,20303.46920389,.00001589,00000-0,52414-4,0,9994,44104,97.4516,13.9056,0.0059431,96.7475,264.0534,15.31305770
BLUEWALKER 1            ,44105U,19018AD,20303.75163954,.00002032,00000-0,65391-4,0,9996,44105,97.4628,15.2015,0.0058832,100.4436,260.3443,15.31777513
FLOCK 4A-12             ,44108U,19018AE,20303.72104168,.00003263,00000-0,14012-3,0,9998,44108,97.3954,2.8543,0.0012325,69.3133,45.9773,15.23335193
M6P                     ,44109U,19018AF,20303.17171630,.00003854,00000-0,12278-3,0,9994,44109,97.4531,13.2727,0.0059622,96.2520,264.5517,15.31434908
O3B FM20                ,44112U,19020A,20301.93869412,-.00000028,00000-0,00000-0,0,9993,44112,0.0467,13.2616,0.0003402,202.0176,144.7033,5.00115657 
O3B FM19                ,44113U,19020B,20303.12546109,-.00000026,00000-0,00000-0,0,9990,44113,0.0766,34.3931,0.0003947,165.3710,160.2263,5.00115737 
O3B FM17                ,44114U,19020C,20303.44505742,-.00000025,00000-0,00000-0,0,9993,44114,0.0458,12.5145,0.0003098,203.0480,144.4228,5.00116052 
O3B FM18                ,44115U,19020D,20302.59233384,-.00000027,00000-0,00000-0,0,9991,44115,0.0469,13.6626,0.0002904,199.6652,146.6594,5.00115573 
ARABSAT-6A              ,44186U,19021A,20303.35257697,.00000153,00000-0,00000-0,0,9997,44186,0.0478,331.2002,0.0005975,272.6714,311.7236,1.00273312 
BEIDOU-3 IGSO-1         ,44204U,19023A,20302.75986932,-.00000209,00000-0,10000-3,0,9991,44204,55.6883,59.4518,0.0019677,181.9890,180.4764,1.00253467 
TIANHUI 2-01A           ,44207U,19024A,20302.69946527,.00000222,00000-0,14636-4,0,9998,44207,97.4542,305.9116,0.0001721,76.8370,341.7741,15.16769143
TIANHUI 2-01B           ,44209U,19024C,20303.22767422,-.00000030,00000-0,18385-5,0,9999,44209,97.4547,306.4324,0.0001718,92.5455,328.4412,15.16767469
AFOTEC-1 (FALCON ODE)   ,44225U,19026A,20303.40995442,.00001627,00000-0,79689-4,0,9999,44225,40.0192,296.0865,0.0007140,305.2829,54.7303,15.21068434
SPARC-1                 ,44226U,19026B,20303.41433444,.00002580,00000-0,11625-3,0,9994,44226,40.0180,289.8532,0.0011097,308.9157,51.0655,15.22626699
HARBINGER (ICEYE-X3)    ,44229U,19026E,20303.45449148,.00001555,00000-0,76065-4,0,9990,44229,40.0193,294.6369,0.0007888,302.0248,57.9786,15.21278492
BEIDOU-2 G8             ,44231U,19027A,20303.74565988,-.00000246,00000-0,00000+0,0,9995,44231,0.6885,302.8502,0.0008406,269.7062,238.9392,1.00275909 
RISAT-2B                ,44233U,19028A,20303.80761321,.00000466,00000-0,44514-4,0,9990,44233,37.0012,265.0074,0.0005263,319.9045,40.1317,14.98694103
STARLINK-26             ,44240U,19029F,20303.27629899,.00030849,00000-0,55154-3,0,9992,44240,53.0068,245.3079,0.0004157,97.7894,262.3586,15.49760781
STARLINK-61             ,44249U,19029Q,20303.52568523,.00001104,00000-0,67429-4,0,9996,44249,52.9986,303.4680,0.0007539,64.2652,295.9119,15.18911858
STARLINK-71             ,44252U,19029T,20303.56042820,.00000242,00000-0,30662-4,0,9992,44252,53.0018,321.2822,0.0000455,107.3365,252.7676,15.12496001
STARLINK-43             ,44257U,19029Y,20303.26757343,.00023338,00000-0,70485-3,0,9994,44257,53.0021,251.1468,0.0001503,64.8312,295.2844,15.34164578
STARLINK-55             ,44268U,19029AK,20303.50971698,.00009013,00000-0,10816-3,0,9990,44268,52.9937,228.7178,0.0001861,62.3795,297.7406,15.61764620
STARLINK-64             ,44275U,19029AS,20303.73659104,.00016375,00000-0,41390-3,0,9998,44275,52.9912,269.8067,0.0005805,29.7123,330.4208,15.39943128
STARLINK-68             ,44279U,19029AW,20303.41253442,.00044932,00000-0,72221-3,0,9999,44279,52.9964,283.5272,0.0001541,116.1920,243.9247,15.52581806
STARLINK-70             ,44281U,19029AY,20303.45338593,.00002691,00000-0,73003-4,0,9993,44281,52.9993,296.6677,0.0000580,76.8623,283.2445,15.41397793
STARLINK-75             ,44286U,19029BD,20303.27324546,.00020979,00000-0,16275-3,0,9997,44286,53.0050,224.2532,0.0006750,351.6954,8.3950,15.71788770
STARLINK-76             ,44287U,19029BE,20303.45133667,.00003183,00000-0,74796-4,0,9991,44287,52.9970,288.7074,0.0000705,134.2759,225.8304,15.45204516
STARLINK-48             ,44289U,19029BG,20303.37750607,.00001614,00000-0,87890-4,0,9999,44289,53.0027,288.5796,0.0000396,54.2395,305.8636,15.20346344
COSMOS 2534 [GLONASS-M] ,44299U,19030A,20303.47545977,-.00000028,00000-0,00000-0,0,9998,44299,64.5869,262.4018,0.0014927,285.9763,252.3298,2.13101895 
YAMAL 601               ,44307U,19031A,20303.51127309,.00000120,00000-0,00000-0,0,9991,44307,0.0202,267.6060,0.0001888,314.3029,49.4677,1.00272383 
2019-032A               ,44310U,19032A,20303.71221796,.00000084,00000-0,25169-4,0,9999,44310,44.9834,142.4859,0.0012939,281.7971,78.1448,14.99055593
2019-032B               ,44311U,19032B,20303.79766614,.00000190,00000-0,32766-4,0,9990,44311,44.9779,135.4694,0.0015235,271.3232,88.5897,15.00591829
2019-032C               ,44312U,19032C,20303.79117072,.00000122,00000-0,27312-4,0,9995,44312,44.9866,134.9994,0.0014521,271.4451,88.4755,15.00813804
2019-032D               ,44313U,19032D,20303.80359560,.00000218,00000-0,34732-4,0,9998,44313,44.9978,135.6518,0.0015147,269.1758,90.7387,15.00820173
2019-032E               ,44314U,19032E,20303.79050821,.00000149,00000-0,29462-4,0,9992,44314,44.9856,134.9853,0.0015659,270.8156,89.0919,15.00820503
2019-032F               ,44315U,19032F,20303.68170083,.00000257,00000-0,37361-4,0,9991,44315,44.9830,133.2791,0.0017546,276.8239,83.0623,15.01351790
2019-032G               ,44316U,19032G,20303.70039622,.00000055,00000-0,22890-4,0,9995,44316,44.9846,142.4267,0.0017538,268.9269,90.9593,14.99065315
RCM-1                   ,44322U,19033A,20303.77673295,-.00000152,00000-0,-93211-5,0,9996,44322,97.7597,308.6167,0.0001506,86.4513,273.6914,14.92586541
RCM-3                   ,44323U,19033B,20303.79933302,.00000147,00000-0,19706-4,0,9995,44323,97.7602,308.7339,0.0001580,84.4943,275.6434,14.92591475
RCM-2                   ,44324U,19033C,20303.75452005,-.00000599,00000-0,-52871-4,0,9991,44324,97.7602,308.6442,0.0001586,91.3905,268.7529,14.92584153
RAAVANA-1               ,44329U,98067QE,20303.46830809,.00019780,00000-0,23568-3,0,9990,44329,51.6401,20.9950,0.0004541,136.5163,223.6190,15.61080488
UGUISU                  ,44330U,98067QF,20303.48950995,.00020638,00000-0,24676-3,0,9998,44330,51.6385,21.1005,0.0004506,135.7422,224.3933,15.60958685
NEPALISAT-1             ,44331U,98067QG,20303.45948282,.00020415,00000-0,24294-3,0,9991,44331,51.6378,20.9019,0.0004501,139.5813,220.5516,15.61089510
SPOOQY-1                ,44332U,98067QH,20303.53757762,.00020373,00000-0,24411-3,0,9996,44332,51.6391,20.6836,0.0003636,141.6549,218.4703,15.60914780
AT&T T-16               ,44333U,19034A,20303.57401751,-.00000114,00000-0,00000-0,0,9999,44333,0.0187,260.9404,0.0000559,221.1338,22.0924,1.00272506 
EUTELSAT 7C             ,44334U,19034B,20303.33105163,.00000048,00000-0,00000-0,0,9997,44334,0.0106,246.0396,0.0003288,315.2203,323.0941,1.00270571 
BEIDOU-3 IGSO-2         ,44337U,19035A,20303.62855800,-.00000069,00000-0,00000-0,0,9997,44337,55.0721,177.0843,0.0014146,180.3196,11.9830,1.00251234 
PROX-1                  ,44339U,19036A,20303.46003757,.00001152,00000-0,22303-3,0,9994,44339,24.0012,348.5740,0.0010620,172.0567,188.0093,14.53181976
NPSAT1                  ,44340U,19036B,20303.49405994,.00000259,00000-0,11481-4,0,9991,44340,24.0019,348.8559,0.0011526,169.4399,190.6335,14.52782736
OTB                     ,44341U,19036C,20303.46420964,.00000281,00000-0,16650-4,0,9991,44341,23.9990,348.5396,0.0011872,169.6296,190.4441,14.52877419
FORMOSAT 7-3            ,44343U,19036E,20303.25977479,.00001120,00000-0,50050-4,0,9993,44343,24.0005,277.7638,0.0010852,93.6662,266.5083,15.07457574
DSX                     ,44344U,19036F,20297.44630252,-.00000057,00000-0,00000-0,0,9997,44344,42.3244,25.7292,0.1973418,209.0250,138.4634,4.54373938 
FALCONSAT-7             ,44347U,19036J,20303.33517135,.00076473,00000-0,84931-3,0,9992,44347,28.5249,168.8203,0.0260902,26.8483,334.5360,15.29866773
OCULUS-ASR              ,44348U,19036K,20303.20584691,.00014887,00000-0,21700-3,0,9996,44348,28.5172,224.6167,0.0357905,297.0014,59.4464,15.04854982
FORMOSAT 7-1            ,44349U,19036L,20303.52445382,.00001056,00000-0,45808-4,0,9995,44349,23.9996,91.9754,0.0012248,132.3699,227.7843,15.07457189
FORMOSAT 7-4            ,44350U,19036M,20302.91710537,.00001159,00000-0,47323-4,0,9994,44350,23.9984,161.9434,0.0015205,151.3433,208.7908,15.10580407
FORMOSAT 7-2            ,44351U,19036N,20303.43610243,.00001039,00000-0,44581-4,0,9996,44351,23.9982,209.0515,0.0014697,212.2698,147.6906,15.07459167
ARMADILLO               ,44352U,19036P,20303.13341188,.00023264,00000-0,33412-3,0,9997,44352,28.5321,216.7340,0.0341397,308.6962,48.3560,15.08655767
FORMOSAT 7-6            ,44353U,19036Q,20303.44465915,.00000314,00000-0,23489-4,0,9992,44353,24.0007,344.3804,0.0013640,180.7333,179.3140,14.53815129
PSAT2 (NO-104)          ,44354U,19036R,20303.44054709,.00014625,00000-0,20899-3,0,9999,44354,28.5315,219.1077,0.0354262,304.5298,52.2330,15.05995851
BRICSAT2 (NO-103)       ,44355U,19036S,20303.40280907,.00036221,00000-0,48398-3,0,9997,44355,28.5299,202.1292,0.0323766,332.1280,26.2306,15.13786992
TBEX-A                  ,44356U,19036T,20302.89689498,.00145508,-12343-5,12468-2,0,9994,44356,28.5115,144.6412,0.0218497,65.7486,296.5779,15.43077286
2019-036U               ,44357U,19036U,20303.43002394,.00014742,00000-0,20679-3,0,9990,44357,28.5288,217.8753,0.0355033,306.6295,50.2141,15.06238353
FORMOSAT 7-5            ,44358U,19036V,20303.74508816,.00001087,00000-0,48076-4,0,9995,44358,24.0011,327.4524,0.0006890,16.7612,343.3118,15.07457774
TBEX-B                  ,44359U,19036W,20303.21775666,.00173810,94447-6,13716-2,0,9996,44359,28.5120,136.1457,0.0209274,79.7114,282.7011,15.46469148
CP9 (LEO)               ,44360U,19036X,20303.31668100,.00063876,-50791-5,67837-3,0,9991,44360,28.5096,176.7715,0.0293944,14.5957,346.2919,15.24097278
2019-036Y               ,44361U,19036Y,20303.03400437,.00063331,-51124-5,67127-3,0,9997,44361,28.5143,179.3773,0.0296768,10.1269,350.5148,15.23580873
RED-EYE 1 (PINOT)       ,44364U,98067QJ,20303.55365338,.00007340,00000-0,11283-3,0,9999,44364,51.6422,30.5960,0.0006902,102.1442,258.0323,15.55371720
PAINANI 1               ,44365U,19037A,20303.74509691,.00004060,00000-0,11189-3,0,9994,44365,45.0054,101.3001,0.0006832,273.3547,86.6559,15.38877388
PROMETHEUS 2-9          ,44366U,19037B,20303.69107377,.00008743,00000-0,21403-3,0,9996,44366,45.0094,96.0489,0.0008648,264.2759,95.7144,15.41183533
GLOBAL-3                ,44367U,19037C,20303.48558730,.00002804,00000-0,79291-4,0,9998,44367,45.0070,100.2692,0.0010111,259.1890,100.7860,15.39140344
ELECTRON KICK STAGE R/B ,44368U,19037D,20303.62187554,.00010330,00000-0,23230-3,0,9991,44368,45.0057,88.6158,0.0013475,268.3030,91.6316,15.43504443
ACRUX 1                 ,44369U,19037E,20303.52897519,.00008301,00000-0,19219-3,0,9997,44369,45.0071,89.6782,0.0014824,257.6694,102.2535,15.42867846
SPACEBEE-9              ,44370U,19037F,20303.42866460,.00018029,00000-0,36894-3,0,9995,44370,45.0051,85.5413,0.0014617,260.5672,99.3566,15.45807649
SPACEBEE-8              ,44371U,19037G,20303.62479952,.00043316,00000-0,68221-3,0,9990,44371,45.0058,72.6571,0.0013570,276.1728,83.7618,15.52828812
PROMETHEUS 2-7          ,44374U,19037K,20303.50863791,.00009085,00000-0,22010-3,0,9999,44374,45.0083,96.3741,0.0008597,263.5976,96.3933,15.41454768
IOD-1 GEMS              ,44385U,98067QK,20303.43491252,.00045325,00000-0,44136-3,0,9992,44385,51.6397,16.3146,0.0002238,57.1048,303.0163,15.65784696
PROMETHEUS 2-6          ,44386U,19036AB,20303.40176114,.00040103,00000-0,51573-3,0,9998,44386,28.5326,196.0978,0.0317768,341.8780,17.0708,15.15792632
METEOR-M2 2             ,44387U,19038A,20303.74277808,-.00000002,00000-0,18257-4,0,9998,44387,98.6357,261.2215,0.0001082,152.1825,207.9408,14.23682424
2019-038B               ,44388U,19038B,20303.42527717,.00002804,00000-0,24536-3,0,9998,44388,97.7390,263.7465,0.0023042,72.4747,287.8990,14.97349091
ICEYE-X5                ,44389U,19038C,20303.84505269,.00000853,00000-0,79548-4,0,9999,44389,97.7460,264.2535,0.0022176,63.9959,296.3557,14.96703730
